glyph_id,modern_char,unicode,char_form,encoding_status,pinyin,n_points,n_strokes,stroke
723,狩,72E9,in_simplified_set,unicode_encoded,shou,58,7,"58,-64,0,-4,-15,-1,-10,0,14,-64,0,2,-15,-1,-10,-64,0,4,-8,11,-5,-64,0,8,-11,7,-4,8,5,9,7,6,11,8,14,10,12,-64,0,0,-5,7,-4,-64,0,1,6,8,6,-64,0,4,-4,3,1,4,4,-64,-64,,,,,,"
724,臭,81ED,in_simplified_set,unicode_encoded,chou,70,8,"70,-64,0,-5,-17,-4,-12,3,-12,5,-17,-64,0,0,-18,0,-14,-5,-10,-3,-5,-1,-9,-64,0,1,-16,6,-9,4,-6,1,-10,-64,0,-2,-3,5,0,-64,0,2,-4,2,-1,-4,1,-64,0,-2,1,-1,6,-64,0,2,-1,3,7,0,11,3,14,-64,0,-4,9,3,6,-64,-64,,,,,,"
725,獲,7372,in_simplified_set,unicode_encoded,huo,44,5,"44,-64,0,-1,-17,-7,-10,-64,0,-1,-17,1,-11,-6,-4,-5,1,2,4,7,15,-64,0,4,0,4,5,0,10,-64,0,-4,-7,0,-2,-64,0,-1,-13,-1,-10,5,-4,-64,-64,,,,,,"
726,獻,737B,in_simplified_set,unicode_encoded,xian,76,9,"76,-64,0,-6,-15,-5,-9,1,-7,1,-14,-64,0,-6,-15,-2,-12,1,-15,-64,0,-2,-12,-2,2,-6,5,-6,10,-2,6,-2,6,-64,0,-2,2,1,4,2,8,-2,6,-64,0,-2,6,-2,13,-64,0,8,-13,7,5,2,12,-64,0,7,5,10,12,-64,0,2,0,8,-8,-64,0,4,-9,10,-4,-64,-64,,,,,,"
727,狂,72C2,in_simplified_set,unicode_encoded,kuang,76,10,"76,-64,0,-6,-15,-6,-10,-2,-7,-64,0,-3,-14,-2,-7,-1,10,-64,0,-5,10,3,10,-64,0,-6,-11,1,-14,0,-18,-64,0,3,-15,3,-12,11,-8,11,-8,-64,0,0,-9,10,-7,-64,0,7,-7,8,-5,1,1,-64,0,8,-5,10,0,6,14,-64,0,4,8,8,5,-64,0,8,5,9,9,-64,-64,,,,,,"
728,狄,72C4,in_simplified_set,unicode_encoded,di,68,10,"68,-64,0,-3,-11,-5,-4,-64,0,-2,-11,1,-4,-64,0,-2,-10,-2,2,-7,9,-64,0,-2,2,0,8,-64,0,0,-11,9,-7,-64,0,0,-15,9,-8,-64,0,5,-7,3,-1,-64,0,5,-8,8,-1,4,7,9,14,-64,0,1,5,3,10,-64,0,2,7,4,7,-64,-64,,,,,,"
729,猶,7336,in_simplified_set,unicode_encoded,you,68,8,"68,-64,0,-8,-7,1,-7,-64,0,-7,-7,-6,-2,-5,5,-3,6,-3,6,-64,0,1,-7,-1,-1,-1,2,-3,5,-64,0,-6,-2,-1,-2,-64,0,1,-11,11,-11,-64,0,6,-15,6,-9,9,-1,8,2,2,2,-64,0,7,2,6,6,7,11,-64,0,2,-7,6,-8,-64,-64,,,,,,"
730,狼,72FC,in_simplified_set,unicode_encoded,lang,94,14,"94,-64,0,-2,-14,-5,-6,-64,0,-1,-11,-2,-6,-64,0,-7,-5,0,-5,-64,0,-6,-5,-6,1,-64,0,-6,1,1,1,-64,0,0,-6,0,0,-64,0,-6,-2,-2,-2,-64,0,-4,1,-4,6,-64,0,-1,1,-2,9,-64,0,1,-15,4,-10,14,-7,-64,0,7,-14,7,6,4,13,4,15,9,12,-64,0,4,-7,4,4,-64,0,0,-8,7,-8,-64,0,2,6,7,4,-64,-64,,,,,,"
731,狽,72FD,in_simplified_set,unicode_encoded,bei,82,11,"82,-64,0,-4,-15,6,-10,-64,0,0,-17,0,-18,1,-13,-5,-11,-64,0,-2,-11,-1,-4,-64,0,1,-13,3,-3,-64,0,-5,-4,4,-3,0,3,-64,0,-4,1,-1,6,-64,0,0,6,4,2,-64,0,4,2,5,9,3,14,0,11,-64,0,1,8,4,6,-64,0,-4,1,-7,7,-4,14,-1,11,-64,0,-5,5,-3,8,-64,-64,,,,,,"
732,火,706B,in_simplified_set,unicode_encoded,huo,38,3,"38,-64,0,0,-11,0,-2,-3,1,-3,1,-64,0,-6,-5,-3,-1,-64,0,-6,-5,-7,6,-4,9,7,8,10,2,6,-6,5,2,0,-2,0,-2,-64,-64,,,,,,"
733,尞,5C1E,in_simplified_set,unicode_encoded,liao,86,13,"86,-64,0,-6,-13,0,-4,-64,0,0,-15,0,10,-3,13,-64,0,0,10,2,12,-64,0,-5,11,-1,14,3,14,6,10,-64,0,0,-1,-6,6,-64,0,0,-2,6,5,-64,0,-4,6,-3,9,-64,0,2,5,3,8,-64,0,-6,-5,-5,-2,-64,0,5,-6,5,-1,-64,0,5,-13,0,-5,-64,0,2,-17,3,-15,-64,0,-4,-16,-3,-14,-64,-64,,,,,,"
734,焛,711B,in_simplified_set,unicode_encoded,lin,76,10,"76,-64,0,-7,-14,-7,6,-64,0,-6,-12,-1,-11,-1,0,-6,1,-64,0,-6,-6,-2,-6,-64,0,2,-11,7,-13,-64,0,2,-12,3,0,7,1,-64,0,7,-14,8,9,5,13,1,10,0,5,-64,0,3,7,3,8,-64,0,0,10,-5,12,-6,10,-64,0,-2,5,-2,7,-64,0,3,-7,7,-7,-64,-64,,,,,,"
735,烄,70C4,in_simplified_set,unicode_encoded,jiao,90,10,"90,-64,0,1,-16,1,-14,-5,-8,-64,0,1,-14,6,-11,-64,0,1,-14,1,-8,-2,-3,4,3,5,6,-64,0,1,-8,4,-4,3,-2,-3,4,-3,6,-64,0,-5,-1,-5,2,-64,0,6,-1,6,2,-64,0,0,5,0,9,-2,11,-5,7,-5,7,-64,0,-6,5,-6,10,-2,14,7,13,7,4,-64,0,0,8,2,11,8,6,-64,0,-2,7,-1,7,-64,-64,,,,,,"
736,熹,71B9,in_simplified_set,unicode_encoded,xi,106,13,"106,-64,0,-3,-17,-1,-15,3,-15,4,-19,-64,0,0,-18,0,-14,-64,0,-3,-12,-3,-8,4,-8,4,-8,-64,0,-3,-12,5,-12,4,-8,-64,0,-2,-10,2,-10,-64,0,-6,-13,-6,-9,-64,0,7,-13,8,-9,-64,0,0,-8,-1,-1,3,-1,2,-7,-64,0,-5,-5,-4,-1,-64,0,6,-5,6,0,-64,0,-5,3,-5,10,-1,13,9,11,8,2,-64,0,-5,3,-1,9,2,2,4,9,3,8,-64,0,4,5,8,2,-64,-64,,,,,,"
737,奀,5940,traditional_or_variant,unicode_encoded,en,66,9,"66,-64,0,-1,-16,-1,-11,-7,-5,-64,0,-1,-12,7,-7,-64,0,-1,-11,0,-1,-3,4,-64,0,0,-1,4,4,-64,0,-3,-5,-7,-1,-64,0,3,-6,4,-5,-64,0,-10,3,-5,0,-5,6,8,11,-64,0,6,-2,6,9,6,9,-64,0,6,-2,10,-1,-64,-64,,,,,,"
738,秋,79CB,in_simplified_set,unicode_encoded,qiu,142,18,"142,-64,0,-4,-15,-4,-17,-1,-17,1,-14,-64,0,2,-14,5,-18,6,-17,-64,0,-5,-11,1,-14,7,-13,7,-11,-64,0,-5,-11,3,-9,7,-10,-64,0,0,-14,1,-10,-64,0,4,-14,4,-11,-64,0,-6,-6,-5,-6,6,-6,5,0,5,1,-2,6,-3,5,-64,0,-6,-1,-6,4,-64,0,-6,2,-1,1,-64,0,1,-11,0,5,-64,0,0,-1,9,-4,9,3,-64,0,3,-9,2,3,-64,0,-6,8,-2,15,5,15,9,13,8,6,-64,0,2,8,1,11,-1,14,-64,0,2,11,4,14,-64,0,-3,8,-2,10,-64,0,6,9,5,11,-64,0,3,6,3,7,-64,-64,,,,,,"
739,㶳,3DB3,traditional_or_variant,unicode_encoded,jin,54,7,"54,-64,0,-1,-17,0,3,-2,6,-64,0,-1,3,2,8,-64,0,1,5,4,3,5,7,0,11,-64,0,-5,3,-2,10,-64,0,-6,3,-6,8,-4,9,-64,0,1,-16,4,-12,2,-6,-64,0,0,-12,10,-5,-64,-64,,,,,,"
740,焚,711A,in_simplified_set,unicode_encoded,fen,96,14,"96,-64,0,-7,-9,-5,-6,-64,0,-4,-11,-4,4,-64,0,-1,-10,-4,-6,-64,0,-4,-4,-7,2,-64,0,-4,-2,-2,2,-64,0,3,-12,6,-7,-64,0,7,-13,7,5,-64,0,11,-13,7,-8,-64,0,6,-2,3,3,-64,0,7,-2,11,2,-64,0,-8,5,-6,14,9,13,11,4,-64,0,-7,6,-3,9,0,5,7,11,9,13,-64,0,6,9,10,6,-64,0,0,-2,0,4,-64,-64,,,,,,"
741,烖,70D6,in_simplified_set,unicode_encoded,zai,62,7,"62,-64,0,0,-14,-2,-9,-9,-4,-8,11,-64,0,0,-14,5,-7,9,-4,10,14,-64,0,-5,0,-5,7,1,9,6,7,5,0,-64,0,-4,1,-3,3,-3,3,-64,0,1,-2,0,2,-3,5,-64,0,0,2,5,5,-64,0,5,1,3,3,-64,-64,,,,,,"
742,光,5149,in_simplified_set,unicode_encoded,guang,56,6,"56,-64,0,-6,-16,-6,-11,-3,-8,5,-9,5,-18,2,-14,2,-14,-64,0,-6,-15,-2,-12,-64,0,0,-17,-2,-9,-64,0,0,-17,2,-10,-64,0,1,-9,3,1,-2,4,-2,8,4,4,-1,15,-64,0,1,-7,-2,3,-64,-64,,,,,,"
743,烕,70D5,in_simplified_set,unicode_encoded,mie,60,8,"60,-64,0,-8,-10,-7,-1,-2,2,4,-2,3,-9,-64,0,-8,-7,-4,-4,-64,0,-1,-11,-4,-2,-64,0,-2,-11,0,-1,-64,0,0,-5,3,-8,-64,0,6,-13,6,12,-64,0,4,13,8,14,-64,0,7,-13,10,-11,12,-4,6,1,-64,-64,,,,,,"
744,炎,708E,in_simplified_set,unicode_encoded,yan,54,8,"54,-64,0,-5,-12,-4,-6,-64,0,5,-14,5,-7,-64,0,0,-13,0,-4,-4,0,-64,0,1,-5,6,1,-64,0,-6,3,-8,10,-64,0,6,3,11,7,-64,0,0,-1,0,7,-6,14,-64,0,1,6,9,13,-64,-64,,,,,,"
745,焱,7131,in_simplified_set,unicode_encoded,yan,76,9,"76,-64,0,-4,-11,-4,-5,-2,-3,4,-4,5,-12,-64,0,0,-13,0,-8,-2,-5,-64,0,0,-9,2,-7,-64,0,-9,4,-8,10,-2,11,0,4,-64,0,-4,2,-7,9,-64,0,-5,6,-2,9,-64,0,1,7,2,11,6,13,9,12,10,5,-64,0,6,3,6,8,3,11,-64,0,6,8,7,10,-64,-64,,,,,,"
746,赤,8D64,in_simplified_set,unicode_encoded,chi,62,7,"62,-64,0,0,-14,0,-11,-5,-8,-64,0,1,-12,5,-9,-64,0,0,-11,0,-7,-2,-3,-4,4,-64,0,0,-7,3,-2,3,3,-64,0,-8,3,-5,12,0,14,6,12,8,4,-64,0,-7,4,-3,9,-64,0,-3,8,0,3,2,9,8,5,-64,-64,,,,,,"
747,大,5927,in_simplified_set,unicode_encoded,da,34,4,"34,-64,0,1,-14,1,2,-4,6,-6,13,-64,0,1,1,6,5,7,14,-64,0,-8,-2,1,-10,-64,0,2,-10,7,-7,11,-1,-64,-64,,,,,,"
748,夾,593E,in_simplified_set,unicode_encoded,jia,62,8,"62,-64,0,-1,-16,-1,-13,-7,-8,-64,0,-1,-13,5,-8,-64,0,-1,-13,-1,2,-2,6,-3,11,-64,0,0,2,2,5,3,12,-64,0,-5,-6,-7,-1,-8,9,-64,0,-6,-3,-3,1,-64,0,3,-7,6,-2,7,10,-64,0,3,1,5,-2,-64,-64,,,,,,"
749,夸,5938,in_simplified_set,unicode_encoded,kua,48,7,"48,-64,0,-11,-14,-1,-15,-64,0,-10,-5,-2,-5,-64,0,-6,-15,-6,8,-64,0,2,-16,3,-12,-2,-7,-64,0,3,-12,9,-5,-64,0,3,-11,3,3,-1,13,-64,0,3,3,8,12,-64,-64,,,,,,"
750,夷,5937,in_simplified_set,unicode_encoded,yi,20,2,"20,-64,0,2,-16,2,-7,-2,-2,-1,5,-7,15,-64,0,-5,-6,2,-13,-64,-64,,,,,,"
751,亦,4EA6,in_simplified_set,unicode_encoded,yi,44,6,"44,-64,0,1,-16,0,1,-4,5,-5,11,-64,0,-8,-7,0,-14,-64,0,1,-14,8,-5,-64,0,-5,-7,-7,2,-64,0,3,-3,10,2,-64,0,1,2,4,6,5,14,-64,-64,,,,,,"
752,夨,5928,in_simplified_set,unicode_encoded,ze,46,6,"46,-64,0,-6,-13,-5,-10,0,-9,-64,0,-6,-13,-1,-12,0,-10,-64,0,0,-8,0,2,-3,5,-4,13,-64,0,-9,1,0,-7,-64,0,1,-7,8,-1,-64,0,1,2,4,13,-64,-64,,,,,,"
753,呉,5449,in_simplified_set,unicode_encoded,wu,48,6,"48,-64,0,-5,-16,-4,-10,-64,0,-4,-16,5,-16,5,-10,-64,0,-4,-10,5,-10,-64,0,-8,7,-5,-1,5,-4,6,-8,-64,0,0,-9,0,6,-4,9,-4,16,-64,0,0,6,5,14,-64,-64,,,,,,"
754,夭,592D,in_simplified_set,unicode_encoded,yao,26,3,"26,-64,0,-7,-11,-6,-5,7,-3,8,4,-64,0,0,-12,0,2,-7,12,-64,0,0,3,7,12,-64,-64,,,,,,"
755,交,4EA4,in_simplified_set,unicode_encoded,jiao,34,3,"34,-64,0,-7,7,-6,-5,0,-10,7,-8,9,9,-64,0,0,-15,1,-4,-3,2,-2,7,8,16,-64,0,1,-4,4,2,-5,16,-64,-64,,,,,,"
756,壺,58FA,in_simplified_set,unicode_encoded,hu,76,10,"76,-64,0,-5,-10,0,-14,3,-11,-64,0,0,-14,0,-9,-7,-5,-64,0,0,-9,6,-7,-64,0,-3,-7,-4,4,-1,10,0,11,-64,0,3,-8,4,5,1,11,-64,0,-8,-3,-7,0,6,1,8,-2,-64,0,-8,-3,8,-3,-64,0,-2,10,-3,13,-64,0,2,10,4,13,-64,0,-5,13,5,13,-64,-64,,,,,,"
757,幸,5E78,in_simplified_set,unicode_encoded,xing,56,7,"56,-64,0,0,-16,0,-13,-5,-10,-64,0,0,-14,5,-11,-64,0,0,-13,0,-7,-4,-1,0,8,0,16,-64,0,0,-7,4,0,0,7,0,7,-64,0,-7,-2,7,2,-64,0,-3,10,0,13,-64,0,4,8,0,12,-64,-64,,,,,,"
758,執,57F7,in_simplified_set,unicode_encoded,zhi,84,10,"84,-64,0,-5,-16,-5,-12,-8,-10,-64,0,-5,-13,-1,-9,-64,0,-5,-11,-5,-6,-8,-3,-6,5,-5,13,-64,0,-5,-7,-3,-4,-3,0,-6,5,-64,0,-9,5,-6,8,-64,0,0,4,-6,8,-64,0,-8,-3,-3,-4,4,-8,-64,0,-7,-1,-3,-1,5,-4,-64,0,2,-14,7,2,-64,0,7,2,1,7,1,12,7,8,4,16,-64,-64,,,,,,"
759,圉,5709,in_simplified_set,unicode_encoded,yu,88,11,"88,-64,0,-8,-14,-8,10,-64,0,-9,-15,9,-15,9,11,-64,0,-5,12,8,11,-64,0,-3,-10,-5,-6,-64,0,-3,-10,-1,-8,-64,0,-3,-9,-2,-5,-6,-1,-3,5,-3,5,-64,0,-6,5,-3,8,-1,5,-64,0,-2,-5,-1,-2,-3,4,-64,0,-6,1,3,-2,-64,0,-5,-2,3,-5,-64,0,4,-11,4,0,1,4,1,7,5,4,3,8,-64,-64,,,,,,"
760,報,5831,in_simplified_set,unicode_encoded,bao,88,11,"88,-64,0,-3,-14,-6,-9,-64,0,-3,-14,-1,-10,-64,0,-3,-13,-3,-7,-7,-1,-4,5,-5,12,-64,0,-8,6,-5,9,-64,0,-5,9,-2,7,-64,0,-3,-7,0,-2,-3,4,-64,0,-6,0,2,-5,-64,0,2,-9,-1,-6,-64,0,2,-14,4,0,0,4,1,8,5,5,1,13,-64,0,5,-10,5,-9,11,-6,10,4,-64,0,7,-15,7,-3,-64,-64,,,,,,"
761,亢,4EA2,in_simplified_set,unicode_encoded,kang,36,5,"36,-64,0,0,-15,0,-12,-6,-6,-64,0,0,-12,8,-4,-64,0,0,-12,0,-6,-5,11,-64,0,-2,1,3,4,-64,0,1,-6,5,11,-64,-64,,,,,,"
762,殈,6B88,traditional_or_variant,unicode_encoded,xu,44,6,"44,-64,0,-6,-8,-4,-14,-1,-9,6,-15,8,-10,-64,0,1,-16,0,12,-64,0,0,-2,-5,6,-64,0,1,-2,5,4,-64,0,0,4,-5,9,-64,0,0,4,6,9,-64,-64,,,,,,"
763,举,4E3E,traditional_or_variant,unicode_encoded,ju,90,10,"90,-64,0,-5,-16,-1,-11,-1,-2,-64,0,-5,-16,-5,-11,-5,-8,-1,-2,-64,0,-5,-12,-2,-12,-64,0,-5,-8,-1,-9,-64,0,3,-17,2,-11,3,-5,3,-5,-64,0,3,-17,6,-12,7,-9,4,-5,-64,0,2,-12,5,-12,-64,0,2,-10,6,-9,6,-11,-64,0,2,-3,-1,4,-64,0,-1,-1,5,2,5,5,-2,7,-5,9,0,10,5,10,0,15,-64,-64,,,,,,"
764,奚,595A,in_simplified_set,unicode_encoded,xi,76,9,"76,-64,0,-7,-17,-5,-10,-5,-4,-4,-2,-64,0,-4,-9,-3,-8,-64,0,7,-17,3,-7,-64,0,5,-12,6,-5,4,-1,-64,0,1,-17,1,-12,-3,-10,2,-5,0,1,-64,0,1,-12,2,-10,-3,-4,-1,-1,-64,0,0,1,0,15,-64,0,-4,3,0,6,9,8,-64,0,-3,2,2,2,5,11,-64,-64,,,,,,"
765,夫,592B,in_simplified_set,unicode_encoded,fu,34,5,"34,-64,0,-8,-11,8,-11,-64,0,0,-17,0,2,-5,12,-64,0,1,2,4,13,-64,0,0,-7,-9,0,-64,0,0,-7,8,-1,-64,-64,,,,,,"
766,伴,4F34,traditional_or_variant,unicode_encoded,ban,62,9,"62,-64,0,-10,-13,8,-13,-64,0,-5,-12,-5,-9,-10,-4,-64,0,-5,-9,0,-4,-64,0,-5,-7,-5,-1,-8,7,-64,0,-4,-3,-1,7,-64,0,4,-12,2,-3,-64,0,4,-10,8,-3,-64,0,4,-10,4,-2,1,5,-64,0,5,-2,6,7,-64,-64,,,,,,"
767,立,7ACB,in_simplified_set,unicode_encoded,li,38,5,"38,-64,0,-1,-14,-1,-9,-8,-1,-64,0,-1,-10,7,-3,-64,0,-1,-10,-1,1,-4,5,-5,10,-64,0,0,0,3,10,-64,0,-10,12,6,12,-64,-64,,,,,,"
768,竝,7ADD,in_simplified_set,unicode_encoded,bing,74,9,"74,-64,0,-5,-12,-5,-8,-9,-3,-64,0,-5,-8,-2,-5,-64,0,4,-13,4,-9,2,-7,1,-6,-64,0,4,-10,8,-6,-64,0,-5,-8,-5,-1,-8,1,-7,8,-64,0,-5,-1,-1,2,-3,8,-64,0,4,-8,4,-2,1,3,1,8,-64,0,5,-1,6,2,6,7,-64,0,-12,10,9,9,-64,-64,,,,,,"
769,心,5FC3,in_simplified_set,unicode_encoded,xin,34,3,"34,-64,0,-1,-7,-3,-14,-8,-6,-8,1,2,10,8,3,10,-8,3,-13,2,-8,-64,0,-3,4,-2,0,-64,0,4,-2,7,4,-64,-64,,,,,,"
770,慶,6176,in_simplified_set,unicode_encoded,qing,78,10,"78,-64,0,-4,-4,-1,-8,5,-11,-64,0,-4,-4,0,-4,5,-10,-64,0,-3,-11,-1,-5,-64,0,0,-12,2,-7,-64,0,2,-7,3,-3,-5,2,-64,0,3,-3,5,1,3,7,-64,0,0,6,0,8,-2,5,1,1,3,5,-64,0,5,2,9,10,5,15,-64,0,0,11,2,13,-64,0,1,11,8,9,-64,-64,,,,,,"
771,悔,6094,in_simplified_set,unicode_encoded,hui,50,5,"50,-64,0,-7,-8,-3,-14,-1,-8,-64,0,1,-14,0,-7,-64,0,-1,-8,3,4,-1,7,-1,11,6,6,2,14,-64,0,-2,3,-2,-4,2,-7,5,-3,-5,2,-64,0,1,-9,6,-13,5,-7,-64,-64,,,,,,"
772,水,6C34,in_simplified_set,unicode_encoded,shui,36,5,"36,-64,0,-5,-9,-6,-1,-64,0,1,-12,-2,-4,2,5,-2,13,-64,0,-4,4,-7,11,-64,0,4,-8,4,-1,-64,0,5,6,4,13,-64,-64,,,,,,"
773,河,6CB3,in_simplified_set,unicode_encoded,he,24,2,"24,-64,0,-1,-12,5,-3,2,6,7,13,-64,0,1,-2,-6,-6,-4,0,-5,7,-2,12,-64,-64,,,,,,"
774,沮,6CAE,in_simplified_set,unicode_encoded,ju,74,10,"74,-64,0,-3,-10,-6,-5,-7,10,-64,0,-3,-10,0,-4,-1,10,-64,0,-7,10,-1,10,-64,0,-6,-1,0,-1,-64,0,-5,3,0,3,-64,0,1,-11,2,-8,-64,0,4,-10,5,-3,4,3,5,10,5,10,-64,0,7,-9,8,-6,-64,0,8,-1,7,3,-64,0,1,2,1,3,2,7,-64,-64,,,,,,"
775,涂,6D82,in_simplified_set,unicode_encoded,tu,50,7,"50,-64,0,-3,-12,-5,-4,-2,5,-5,12,-64,0,1,-13,-2,-4,-64,0,3,-12,1,-13,9,-4,-64,0,-1,-7,6,-7,-64,0,3,-7,3,11,-64,0,-1,-3,3,2,-64,0,7,-4,3,1,-64,-64,,,,,,"
776,洛,6D1B,in_simplified_set,unicode_encoded,luo,68,9,"68,-64,0,-5,-11,-6,-8,-4,-1,-5,8,-64,0,0,-12,-2,-5,-64,0,0,-12,3,-8,-1,-1,-64,0,-1,-8,4,-5,8,1,-64,0,-2,1,-1,7,4,6,3,0,-64,0,-2,3,3,2,-64,0,-2,8,-2,11,-64,0,2,9,2,12,-64,0,5,8,6,10,-64,-64,,,,,,"
777,汝,6C5D,in_simplified_set,unicode_encoded,ru,66,8,"66,-64,0,-5,-10,-4,-7,-64,0,-5,-1,-5,4,-64,0,-3,-12,-1,-7,-2,-2,-2,11,-64,0,-1,-14,0,-10,-64,0,2,-12,6,2,0,7,1,11,7,6,6,14,-64,0,-1,1,0,3,-64,0,0,-6,7,-10,9,-6,1,0,-64,0,0,-6,3,-1,-64,-64,,,,,,"
778,油,6CB9,in_simplified_set,unicode_encoded,you,52,6,"52,-64,0,-9,-8,-7,-4,-8,3,-5,8,-64,0,-5,-6,-5,4,1,6,4,3,4,-6,-64,0,-4,-1,4,-1,-64,0,-4,-4,4,-4,-64,0,0,-7,0,3,-64,0,7,-8,8,-5,7,2,8,9,-64,-64,,,,,,"
779,淮,6DEE,in_simplified_set,unicode_encoded,huai,52,7,"52,-64,0,-6,-5,-4,0,-5,4,-3,9,-64,0,2,-14,-4,-8,-64,0,1,-13,3,-7,-1,-2,1,12,-64,0,-1,-10,7,-4,-64,0,-1,-1,5,-5,-64,0,2,-6,8,4,-64,0,0,-1,5,7,-64,-64,,,,,,"
780,洧,6D27,in_simplified_set,unicode_encoded,wei,46,6,"46,-64,0,-3,-12,-4,-5,-64,0,2,-9,2,-3,-64,0,1,-12,-2,-6,0,2,-3,10,-64,0,-2,-3,-3,4,-64,0,2,4,2,7,-2,11,-64,0,-1,5,0,8,2,15,-64,-64,,,,,,"
781,濼,6FFC,in_simplified_set,unicode_encoded,luo,96,11,"96,-64,0,-8,-6,-9,-2,-8,11,-64,0,8,-8,6,-5,7,4,6,8,-64,0,-5,6,-5,8,-64,0,4,2,3,5,-64,0,-5,-6,-4,-9,-2,-6,-5,-3,-4,0,-2,-3,-5,-6,-64,0,0,-8,1,-11,3,-8,0,-5,2,-2,3,-4,0,-8,-64,0,-3,-1,0,0,0,11,-64,0,1,-2,0,0,-64,0,-3,3,3,9,-64,0,3,0,-3,10,-64,0,4,-3,4,-1,-64,-64,,,,,,"
782,洹,6D39,in_simplified_set,unicode_encoded,huan,52,6,"52,-64,0,-6,-15,-5,-14,-3,-11,-64,0,-8,-13,-5,-7,-8,-1,-5,6,-64,0,-5,-3,-5,0,-64,0,-1,-10,7,-11,7,-2,-2,-1,-2,-6,3,-8,-64,0,2,2,2,7,-64,0,8,0,8,4,-64,-64,,,,,,"
783,沉,6C89,in_simplified_set,unicode_encoded,chen,94,12,"94,-64,0,-7,-11,-7,-7,-64,0,-7,-1,-8,4,-64,0,-7,7,-7,12,-64,0,5,-12,6,-7,-64,0,5,-2,6,3,-64,0,4,7,6,12,-64,0,-4,-4,-3,-10,0,-4,2,-9,4,-6,4,-6,-64,0,-3,-3,0,0,2,-3,2,-3,-64,0,0,-4,0,-1,-64,0,-4,5,-4,-1,-1,4,3,0,3,3,-64,0,-3,6,0,10,2,6,-64,0,-1,4,0,9,-64,-64,,,,,,"
784,寖,5BD6,in_simplified_set,unicode_encoded,jin,64,9,"64,-64,0,-6,-2,-5,-9,0,-12,7,-7,7,0,-64,0,-3,-2,-3,3,-64,0,2,-7,0,-3,0,12,-64,0,3,-6,4,-5,-64,0,4,-4,0,0,-64,0,4,-1,1,4,-64,0,0,5,-6,11,-64,0,0,5,7,11,-64,0,4,3,4,6,-64,-64,,,,,,"
785,浿,6D7F,in_simplified_set,unicode_encoded,pei,38,4,"38,-64,0,7,-12,6,-7,6,2,2,13,-64,0,-1,-3,-5,-4,-1,7,4,-4,2,-5,0,-2,-64,0,-3,1,-1,-1,-64,0,0,-1,1,1,-64,-64,,,,,,"
786,洚,6D1A,in_simplified_set,unicode_encoded,jiang,50,7,"50,-64,0,-5,-9,-3,0,-5,5,-4,12,-64,0,1,-12,-1,-2,-64,0,1,-12,4,-2,-64,0,0,-6,7,-3,7,2,-64,0,3,0,2,11,-64,0,3,0,6,8,-64,0,-2,9,4,5,-64,-64,,,,,,"
787,衍,884D,in_simplified_set,unicode_encoded,yan,62,7,"62,-64,0,-5,-14,-4,-7,-8,-2,-64,0,-9,6,-4,-2,-4,9,-64,0,-1,-13,-2,-8,-2,1,-3,3,-64,0,1,-11,0,-7,0,2,-1,6,-64,0,3,-10,2,-7,3,4,-64,0,6,-13,5,-7,9,-1,-64,0,6,8,5,-1,10,4,-64,-64,,,,,,"
788,演,6F14,in_simplified_set,unicode_encoded,yan,38,5,"38,-64,0,-3,-8,-1,-3,-2,12,-64,0,0,-3,4,-9,9,-3,-64,0,0,0,8,0,-64,0,4,-9,4,3,0,9,-64,0,4,3,9,10,-64,-64,,,,,,"
789,況,6CC1,in_simplified_set,unicode_encoded,kuang,44,4,"44,-64,0,-5,-10,-2,-2,-5,4,-3,10,-64,0,1,-13,0,-6,5,5,-1,9,0,12,7,8,4,14,-64,0,6,-13,8,-6,3,-2,1,7,-64,0,2,-9,5,-9,-64,-64,,,,,,"
790,沖,6C96,in_simplified_set,unicode_encoded,chong,74,8,"74,-64,0,-7,-9,-4,-1,-6,6,-5,12,-64,0,-4,4,-4,6,-64,0,-2,-12,1,-12,-64,0,-4,-6,-2,-7,-1,-9,1,-9,1,13,-64,0,-4,9,-2,9,-2,7,1,5,-64,0,-2,-2,4,-2,4,1,-1,1,-1,-2,-64,0,3,-9,3,-6,-64,0,4,-11,7,-6,5,8,10,12,-64,-64,,,,,,"
791,灂,7042,in_simplified_set,unicode_encoded,zhuo,62,6,"62,-64,0,-4,-8,-2,-2,-4,5,-3,10,-64,0,0,-5,3,-10,6,-6,-64,0,3,-10,3,-2,-64,0,0,0,7,-2,7,2,-1,4,-64,0,0,5,2,7,4,4,2,7,1,12,1,12,-64,0,5,3,6,6,6,11,6,6,8,2,-64,-64,,,,,,"
792,淵,6DF5,in_simplified_set,unicode_encoded,yuan,46,4,"46,-64,0,-5,-9,5,-10,7,-7,7,6,5,9,-4,10,-7,1,-5,-9,-64,0,-2,-9,-3,6,-64,0,-1,-9,1,-3,0,2,1,7,-64,0,2,-9,4,-5,2,3,5,7,-64,-64,,,,,,"
